Phylostratum (ps),Protein_ID,Locus_tag,UniProt,T_LC,T_6H,T_12H,T_1D,T_2D,T_3D,T_5D,T_7D,T_14D,T_1M,T_2M,P_LC,P_12H,P_1D,P_2D,P_7D
4,AQZ90370.1,B4U62_08140,O07632,0.000321704,0.000771744,0.000897256,0.000700574,0.000486947,0.000317272,0.000385347,0.00032173,0.000139961,0.000159832,3.98e-05,NA,NA,NA,NA,NA
4,AQZ90372.1,B4U62_08150,O07634,1.41e-05,4.23e-06,4e-06,5.03e-06,4.38e-05,0.000108148,0.000127516,0.000137493,4.26e-05,1.46e-05,5.03e-06,0,5.2e-05,4.18e-05,5.84e-06,0.000117703
4,AQZ90374.1,B4U62_08160,O07636,0.000111907,0.000170447,0.000130343,9.09e-05,0.000110309,0.000155488,0.000159669,0.000225165,0.000207526,4.11e-05,4.26e-06,2.28e-05,1.71e-05,1.22e-05,1.25e-05,0
4,AQZ90376.1,B4U62_08170,O07638,0.000175148,0.00066753,0.000410836,0.000543479,0.000956118,0.000933259,0.001102906,0.001108255,0.000492035,0.000585333,0.000102822,2.02e-06,0.000169655,7.74e-05,1.03e-05,0
4,AQZ90384.1,B4U62_08210,P24013,0.001122414,1.7e-05,6.33e-05,8.79e-05,0.000204806,0.000343323,0.000180913,0.000268185,0.000199826,8.09e-05,2.82e-05,3.82e-05,2.29e-05,5.36e-06,0,0
4,AQZ90386.1,B4U62_08220,O34743,0.001089191,0.000230506,0.000313314,0.000294426,0.000523587,0.000677843,0.000641883,0.000640334,0.000778316,0.00040751,7.08e-05,0.000601019,0.000965607,0.000777123,0.000333984,0.000792104
4,AQZ90389.1,B4U62_08235,O34880,6.36e-06,6.93e-06,2.49e-06,3.76e-06,5.57e-05,9.79e-05,0.000192993,0.000174417,8.97e-05,1.35e-05,2.44e-06,NA,NA,NA,NA,NA
4,AQZ90391.1,B4U62_08245,O34412,0.000174752,0.00040469,0.000274079,0.000468342,0.000502347,0.000436539,0.000417568,0.000312001,0.000205919,0.000232723,3.93e-05,NA,NA,NA,NA,NA
4,AQZ90401.1,B4U62_08300,O34549,0.000164012,2.98e-05,2.87e-05,3.06e-05,0.000147765,0.000361701,0.000419935,0.000344369,0.000413878,0.000120279,1.09e-05,2.71e-06,0.000202571,0.000124918,6.08e-05,3.07e-05
4,AQZ90402.1,B4U62_08305,O34468,0.001733398,6.02e-05,8.18e-05,5.02e-05,0.000182586,0.000251696,0.000300551,0.000359019,0.000348437,0.000351945,7.01e-05,0.000275786,0.000118365,0.000158549,0.000131984,0.000155273
4,AQZ90425.1,B4U62_08435,O31725,3.9e-05,2.83e-05,2.61e-05,2.79e-05,7.77e-05,0.000120466,0.000126371,0.000106065,6.06e-05,2.96e-05,2.97e-06,2.14e-06,4.14e-05,1.6e-05,3.19e-06,0.000371397
4,AQZ90469.1,B4U62_08660,P37817,1.13e-05,3.59e-05,1.55e-05,2.72e-05,0.000134557,0.000297889,0.000350505,0.000265218,7.21e-05,3.83e-05,6.02e-06,0.001484696,0.000113692,0.00023373,0.001161659,0.00098095
4,AQZ90484.1,B4U62_08735,O31737,4.99e-05,0.000101314,0.000229514,0.000293798,9.92e-05,9.99e-05,9.99e-05,0.000114848,1.78e-05,1.92e-05,4.01e-06,0.000169019,2.41e-05,6.34e-06,0.0001829,3.74e-05
4,AQZ90489.1,B4U62_08760,O31739,2.46e-06,8.21e-05,3.71e-05,5.06e-05,4.52e-05,3.64e-05,4.24e-05,3.07e-05,4.63e-06,1.22e-05,1.89e-06,NA,NA,NA,NA,NA
4,AQZ90495.1,B4U62_08790,O31745,6.58e-05,3.62e-05,3.31e-05,2.69e-05,1.52e-05,1.48e-05,1.67e-05,1.79e-05,1.6e-05,9.28e-06,2.39e-06,9.03e-06,1.35e-05,1.16e-05,2.72e-05,1.49e-05
4,AQZ90512.1,B4U62_08880,P20487,1.99e-05,7.84e-05,6.87e-05,5.39e-05,1.76e-05,1.82e-05,9.56e-06,1.3e-05,1.04e-05,1.33e-05,7.41e-06,NA,NA,NA,NA,NA
4,AQZ90560.1,B4U62_09120,Q04811,1.2e-05,9.39e-06,4.29e-06,6.59e-06,0.000108025,0.000213686,0.000283885,0.00029542,7.86e-05,2.25e-05,3.78e-06,0,5.99e-06,7.44e-06,0,0
4,AQZ90568.1,B4U62_09160,C0H413,2.61e-06,3.08e-06,1.39e-06,3.63e-06,2.39e-05,6.04e-05,8.53e-05,6.95e-05,9.81e-06,6.22e-06,4.58e-06,NA,NA,NA,NA,NA
4,AQZ90574.1,B4U62_09195,O31768,6.81e-05,1.04e-05,1.3e-05,1.46e-05,0.000656911,0.001654634,0.002320125,0.00148676,0.006335694,0.022800208,0.033055824,8.52e-06,0.000183025,2.15e-05,2.62e-05,1.56e-05
4,AQZ90575.1,B4U62_09200,A0A063X699,5.44e-05,0.000330249,0.000261799,0.000328115,0.000324407,0.000281397,0.000323903,0.000249941,0.000110014,0.000139381,3.21e-05,0.000150429,8.18e-06,5.72e-06,6.15e-06,2.58e-06
4,AQZ90587.1,B4U62_09260,O31779,0.002124447,0.000367006,0.001087138,0.000727639,0.000843933,0.00111121,0.000794278,0.001278364,0.000391644,0.000440024,0.000153135,1.41e-05,0.000181857,0.000339917,4.02e-06,2.45e-05
4,AQZ90588.1,B4U62_09265,P14016,2.27e-05,9.06e-06,6.27e-06,7.83e-06,0.000505947,0.00125913,0.001661078,0.001599361,0.000660186,0.000102717,3.66e-05,9.98e-06,0.000941778,0.001969856,0.019921219,0.060850388
4,AQZ90608.1,B4U62_09375,O31786,6.55e-05,4.85e-05,4.24e-05,3.53e-05,0.00044237,0.00055292,0.000477824,0.000308782,0.000216642,0.000314426,0.000333414,2.75e-05,1.25e-05,1.42e-05,9.53e-07,9.69e-06
4,AQZ90616.1,B4U62_09415,O31794,4.6e-06,2.45e-06,9.99e-07,1.05e-06,1.99e-05,4.51e-05,5.56e-05,3.79e-05,9.15e-05,4.31e-06,2.94e-07,NA,NA,NA,NA,NA
4,AQZ90634.1,B4U62_09505,O31800,2.3e-05,6.08e-06,3.69e-06,1.29e-05,1.58e-05,3.07e-05,2.9e-05,3.25e-05,3.2e-05,2.22e-05,7.25e-06,NA,NA,NA,NA,NA
4,AQZ90639.1,B4U62_09535,P94485,4.88e-06,2e-05,5.95e-06,2.49e-05,2.31e-05,1.93e-05,1.91e-05,1.56e-05,9.73e-06,5.63e-06,2.65e-06,NA,NA,NA,NA,NA
4,AQZ90650.1,B4U62_09595,P94495,2.75e-06,1.22e-05,5.66e-06,7.7e-06,7.68e-06,5.92e-06,9.08e-06,5.02e-06,6.46e-06,3.14e-06,1.32e-06,NA,NA,NA,NA,NA
4,AQZ90654.1,B4U62_09615,A0A654MCU2,1.41e-05,3.14e-05,2.34e-05,6.51e-05,5.98e-05,5.37e-05,3.5e-05,2.63e-05,4.2e-06,1.36e-05,1.09e-05,2.3e-05,0.000140024,9.43e-05,0.000106785,0.000938984
4,AQZ90655.1,B4U62_09620,O31803,0.001662723,0.00010537,0.00112237,0.00055894,0.000636014,0.000765814,0.000425851,0.000445267,0.000544885,0.000211345,3.51e-05,0.000383446,0.000166169,0.000530349,0.013396154,0.000535064
4,AQZ90659.1,B4U62_09640,O31805,4.37e-06,6.03e-06,4.3e-06,6.01e-06,3.69e-05,7.34e-05,0.000102307,6.52e-05,4.11e-05,1.02e-05,9.16e-07,NA,NA,NA,NA,NA
4,AQZ90663.1,B4U62_09660,O31808,1.67e-06,1.49e-06,1.01e-06,1.24e-06,4.65e-06,1.13e-05,1.28e-05,1.53e-05,1.26e-05,3.26e-06,7.02e-07,NA,NA,NA,NA,NA
4,AQZ90665.1,B4U62_09670,O31810,1.5e-06,3.53e-06,1.19e-06,2.91e-06,3.37e-06,9.34e-06,9.82e-06,1.36e-05,1.4e-05,2.99e-06,7.02e-07,NA,NA,NA,NA,NA
4,AQZ90671.1,B4U62_09700,O31816,4.7e-06,2.08e-06,1.6e-06,2.15e-06,2.01e-05,8.47e-05,0.000113705,7.57e-05,2.66e-05,9.32e-06,1.13e-05,0,1.54e-06,1.23e-05,0,3.53e-06
4,AQZ90679.1,B4U62_09745,P45708,3.42e-05,0.003332588,0.002586388,0.004225759,0.001283273,0.000575019,0.000385114,0.000278122,4.09e-05,0.000235127,3.73e-05,5.01e-05,0.000322388,0.000290193,3.85e-05,3.35e-05
4,AQZ90683.1,B4U62_09770,P45711,0.000165955,0.000200676,0.000297013,0.000171222,0.000151514,0.000117399,0.000106016,8.97e-05,3.62e-05,4.74e-05,1.02e-05,7.13e-07,3.51e-06,8.26e-06,1.51e-06,0
4,AQZ90690.1,B4U62_09810,Q45060,6.83e-06,1.8e-06,3.85e-06,2.06e-06,8.97e-05,0.000185217,0.000246565,0.000262117,0.000626367,0.011808045,0.026529633,1.99e-06,1.6e-05,0.00030749,4.63e-06,0
4,AQZ90692.1,B4U62_09820,Q45062,1.4e-05,3.47e-05,1.63e-05,2.47e-05,3.45e-05,3.76e-05,3.93e-05,4.03e-05,3.72e-05,1.78e-05,1.22e-06,NA,NA,NA,NA,NA
4,AQZ90693.1,B4U62_09825,Q45063,0.000348551,0.000357915,0.000125907,0.00016629,0.000247094,0.000251986,0.00023984,0.000197342,0.000134692,0.000153216,4.15e-05,2.65e-05,0.000170539,2.99e-05,7.81e-05,5.11e-06
4,AQZ90716.1,B4U62_09940,O34356,5.96e-06,2.77e-06,1.79e-06,1.89e-06,5.04e-06,1.04e-05,8.55e-06,1.39e-05,1.68e-05,4.96e-06,0,NA,NA,NA,NA,NA
4,AQZ90727.1,B4U62_09995,O34841,0.00297552,0.000344657,0.00344663,0.000728818,0.000603787,0.000656592,0.000487422,0.000447173,0.000160128,0.000133798,7.3e-05,0.002403912,7.97e-05,0.000171743,0.001843825,6.14e-05
4,AQZ90729.1,B4U62_10010,O34555,1.99e-05,6.84e-05,3.37e-05,5.46e-05,5.8e-05,9.3e-05,5.59e-05,6.06e-05,9.04e-06,1.4e-05,7.38e-06,NA,NA,NA,NA,NA
4,AQZ90738.1,B4U62_10055,E0TY12,3.22e-06,3.5e-05,2.29e-05,4.09e-05,3.71e-05,3.87e-05,3.1e-05,2.14e-05,4.85e-06,8.64e-06,1.65e-06,4.14e-05,6.16e-05,3.37e-05,0.000129693,1.64e-05
4,AQZ90741.1,B4U62_10070,P28671,0.00028139,1.75e-06,1.95e-05,5.59e-06,0.0001067,0.000312113,0.000257959,0.000332262,0.001208488,0.000625684,0.000162441,NA,NA,NA,NA,NA
4,AQZ90750.1,B4U62_10115,Q7WY68,5.64e-05,1.02e-05,4.88e-06,1.05e-05,5.66e-05,0.000164315,0.000194754,0.000193874,4.55e-05,0.000937174,0.003381842,6.47e-06,1.37e-05,0.000103587,8.71e-06,1.42e-05
4,AQZ90763.1,B4U62_10180,O31832,8.76e-06,2.15e-06,9.06e-07,2.21e-06,1.82e-05,5.38e-05,6.77e-05,7.81e-05,4.07e-05,1.01e-05,3.67e-06,NA,NA,NA,NA,NA
4,AQZ90804.1,B4U62_10415,P94497,4.07e-06,4.06e-06,3.25e-06,6.44e-06,8.92e-05,0.000189493,0.000316489,0.0003722,0.000261779,3.37e-05,1.32e-05,NA,NA,NA,NA,NA
4,AQZ90806.1,B4U62_10425,O34636,0.000181629,0.000666217,0.00036596,0.000662351,0.000741532,0.000665773,0.00062358,0.000464294,0.000149638,0.00021343,6.79e-05,NA,NA,NA,NA,NA
4,AQZ90819.1,B4U62_10495,O34976,1.17e-05,8.1e-06,7.56e-06,1.05e-05,2.12e-05,3.22e-05,4.04e-05,3.82e-05,1.16e-05,3.48e-06,1.1e-06,NA,NA,NA,NA,NA
4,AQZ90820.1,B4U62_10500,C0H429,3.62e-05,6.53e-06,8.87e-06,9.83e-06,3.62e-05,6.53e-05,7.96e-05,6.34e-05,3.93e-05,1.25e-05,1.6e-06,NA,NA,NA,NA,NA
4,AQZ90822.1,B4U62_10510,O31846,0.000111414,5.74e-06,1.01e-05,7.17e-06,0.000192803,0.000491981,0.000864608,0.000749356,0.0001605,5.51e-05,1.34e-05,NA,NA,NA,NA,NA
4,AQZ90823.1,B4U62_10515,O34855,0.00012495,7.54e-06,1.17e-05,1.14e-05,0.000195322,0.000529632,0.000843296,0.000976315,0.000306046,5.84e-05,2.08e-05,NA,NA,NA,NA,NA
4,AQZ90841.1,B4U62_10610,O31858,7.2e-06,7.45e-05,4.77e-05,5.57e-05,5.9e-05,4.77e-05,5.1e-05,5.17e-05,1.94e-05,1.68e-05,4.17e-06,0.000199097,1.21e-05,3.56e-05,0.00017845,1.67e-05
4,AQZ90866.1,B4U62_10735,O31864,2.15e-05,4.95e-05,3.78e-05,0.000106168,0.000111366,0.000155851,0.000125664,0.000197176,3.58e-05,2.85e-05,1.25e-05,2.83e-05,8.1e-05,0.000196116,0,0.000134691
4,AQZ90867.1,B4U62_10740,C0H434,1.15e-05,3.8e-06,3.97e-06,3.6e-06,4.84e-05,0.000115356,0.00014201,0.000194562,9.63e-05,1.77e-05,1.31e-06,NA,NA,NA,NA,NA
4,AQZ90893.1,B4U62_10880,P02958,1.63e-05,2.63e-06,2.75e-06,3.71e-06,0.000221596,0.000474458,0.000271949,0.000262025,1.89e-05,3.18e-05,1.78e-05,2.87e-05,7.51e-05,5.39e-05,0,0
4,AQZ90907.1,B4U62_10955,O31877,6.72e-07,8.55e-08,3.23e-07,3.28e-07,3.63e-07,3.08e-07,7.84e-07,5.98e-07,1.37e-06,7.76e-07,0,NA,NA,NA,NA,NA
4,AQZ90934.1,B4U62_11095,O31904,9.06e-07,8.52e-07,1.16e-06,7.52e-07,7.95e-07,9.58e-07,1.01e-06,1.04e-06,9.36e-07,5.44e-07,2.14e-07,NA,NA,NA,NA,NA
4,AQZ90938.1,B4U62_11115,O31908,7.8e-07,8.94e-07,2.71e-06,1.06e-06,1.01e-06,9.65e-07,9.77e-07,9.45e-07,6.52e-07,3.38e-07,1.33e-07,NA,NA,NA,NA,NA
4,AQZ90943.1,B4U62_11140,O31912,9.05e-06,1.19e-06,1.15e-06,8.52e-07,4.94e-06,1.34e-05,6.36e-06,1.22e-05,8.13e-06,4.14e-06,4.01e-06,NA,NA,NA,NA,NA
4,AQZ90952.1,B4U62_11185,O31921,5.04e-06,1.53e-07,1.07e-07,2.03e-07,2.16e-07,3.05e-07,1.93e-07,2.21e-07,2.02e-07,6.59e-07,0,NA,NA,NA,NA,NA
4,AQZ90961.1,B4U62_11230,O34999,3.68e-06,2.06e-06,1.26e-06,2.24e-06,4.32e-06,1.13e-05,8.49e-06,9.08e-06,4.61e-06,2.19e-06,1.34e-06,5.95e-05,6.46e-05,5.46e-05,5.04e-05,0.000129976
4,AQZ90976.1,B4U62_11305,O34766,4.09e-05,0.000630439,0.002482936,0.001952536,0.002106138,0.001169953,0.000576743,0.00210748,0.000394543,0.002800183,0.000451045,5.19e-05,6.1e-06,0,1.4e-05,1.18e-05
4,AQZ90977.1,B4U62_11310,O34558,2.14e-05,7.93e-05,4.88e-05,7.77e-05,7.49e-05,8.5e-05,5.99e-05,5.12e-05,3.97e-06,1.89e-05,1.77e-05,5.47e-05,1.1e-05,9.23e-06,1.82e-05,2.9e-06
4,AQZ90978.1,B4U62_11315,O34448,4.47e-05,6.69e-05,6.5e-05,7.43e-05,8.13e-05,9.16e-05,6.48e-05,6.98e-05,1.08e-05,2.98e-05,2.46e-05,8.21e-05,3.42e-05,1.76e-05,1.68e-05,3.22e-06
4,AQZ90986.1,B4U62_11355,O31929,9.82e-06,1.65e-05,8.86e-06,1.99e-05,1.71e-05,1.72e-05,1.43e-05,1.23e-05,1.12e-06,5.66e-06,2.05e-06,1.27e-05,4.71e-06,3.86e-06,1.31e-05,4.22e-06
4,AQZ90987.1,B4U62_11360,O31930,9.6e-06,1.59e-05,1.29e-05,2.3e-05,2e-05,1.87e-05,1.67e-05,1.24e-05,7.22e-06,5.63e-06,3.4e-06,2.38e-06,7.96e-06,5.93e-06,4.09e-06,0
4,AQZ90998.1,B4U62_11415,O31939,3.34e-06,3.02e-06,2.41e-06,7.68e-06,1.17e-05,1.45e-05,1.12e-05,1.15e-05,2.18e-06,3.66e-06,2.27e-06,NA,NA,NA,NA,NA
4,AQZ91002.1,B4U62_11435,O31942,1.81e-05,0.000134677,6.72e-05,7.55e-05,2.77e-05,2.4e-05,1.96e-05,2.17e-05,3.9e-06,7.98e-06,2.39e-06,2.09e-05,6.75e-06,3.73e-05,3.76e-06,0
4,AQZ91005.1,B4U62_11450,O31945,3.24e-06,1.9e-06,2.62e-06,2.47e-06,2.91e-06,2.96e-06,2.45e-06,3.16e-06,4.03e-06,2.5e-06,7.25e-07,NA,NA,NA,NA,NA
4,AQZ91008.1,B4U62_11465,O31948,2.54e-06,7.38e-06,1.22e-05,5.71e-06,5.91e-06,7.63e-06,7e-06,6.99e-06,5.39e-06,3.92e-06,1e-06,NA,NA,NA,NA,NA
4,AQZ91011.1,B4U62_11480,O31951,2.07e-06,4.01e-06,1.93e-06,2.29e-06,2.68e-06,5.88e-06,4.59e-06,6.92e-06,3.7e-06,1.34e-06,3.97e-07,NA,NA,NA,NA,NA
4,AQZ91014.1,B4U62_11495,O31954,8e-06,2.62e-06,9.29e-06,3.57e-06,4.52e-06,5.8e-06,5.12e-06,6.42e-06,3.95e-06,3.95e-06,1.44e-06,NA,NA,NA,NA,NA
4,AQZ91031.1,B4U62_11580,O31970,5.63e-06,3.91e-06,5e-06,3.17e-06,5.5e-06,9.81e-06,9.94e-06,1.07e-05,1.44e-05,6.52e-06,2.03e-06,NA,NA,NA,NA,NA
4,AQZ91034.1,B4U62_11595,O31973,2.57e-05,0.000129334,3.83e-05,3.85e-05,0.000253855,0.000219125,0.000304057,0.000124111,2.69e-05,9.41e-05,7.87e-05,NA,NA,NA,NA,NA
4,AQZ91039.1,B4U62_11620,O31977,8.36e-07,1.68e-06,1.95e-06,6.62e-07,2.13e-06,1.04e-05,2.81e-06,3.63e-06,4.32e-06,4.34e-06,3.37e-06,NA,NA,NA,NA,NA
4,AQZ91040.1,B4U62_11625,O31978,3.23e-06,3.6e-06,3.69e-06,2.49e-06,3.39e-06,4.77e-06,4.35e-06,4.25e-06,7.38e-06,3.24e-06,8.81e-07,NA,NA,NA,NA,NA
4,AQZ91041.1,B4U62_11630,O31979,1.74e-06,7.16e-07,1.49e-06,5.59e-07,1.06e-06,2.25e-06,2.13e-06,2.4e-06,1.78e-06,1.21e-06,5.93e-07,NA,NA,NA,NA,NA
4,AQZ91046.1,B4U62_11655,O31983,1.12e-06,1.22e-05,6.81e-06,1.74e-05,9.54e-06,4.99e-06,2.82e-06,2.32e-06,2.51e-06,2.72e-06,0,NA,NA,NA,NA,NA
4,AQZ91053.1,B4U62_11690,O31989,6.91e-05,0.001398662,0.000269525,0.001156565,0.000878583,0.000463308,0.00025903,0.000116586,2.25e-05,0.00011839,7.13e-05,0.001578028,0.000629925,0.00052441,0.000721712,0.005560467
4,AQZ91055.1,B4U62_11700,O31991,2.04e-06,1e-06,3.44e-06,2.67e-06,1.3e-06,2.21e-06,1.79e-06,2.41e-06,2.27e-06,5.27e-07,0,NA,NA,NA,NA,NA
4,AQZ91057.1,B4U62_11710,O31993,1.93e-05,0.000504426,0.000274821,0.000497081,0.000154144,0.000156522,0.000119067,0.00013626,3.26e-05,4.08e-05,1.37e-05,NA,NA,NA,NA,NA
4,AQZ91063.1,B4U62_11740,O31999,0.000187809,0.000117119,0.000304386,0.000185855,0.000166727,0.000126349,0.00010311,9.73e-05,2.46e-05,5.19e-05,2.99e-05,0,1.01e-06,0,0,0
4,AQZ91077.1,B4U62_11815,P54179,0.000127277,8.49e-05,5.26e-05,5.34e-05,6.08e-05,8.33e-05,6.52e-05,9.42e-05,5.08e-05,5.7e-05,1.99e-05,3.06e-05,5.03e-05,3.01e-05,2.66e-05,0.000429128
4,AQZ91078.1,B4U62_11820,P40766,0.000141377,0.00014435,9.64e-05,0.0001068,0.000125839,0.000136858,0.000112349,0.000163707,0.000100242,8.75e-05,2.76e-05,2.28e-06,4.84e-06,8.37e-06,3.54e-06,0
4,AQZ91084.1,B4U62_11850,P54174,0.000767147,0.000201706,0.000328922,0.000283647,0.000218545,0.000142271,0.000105547,0.000101462,0.000138867,8.36e-05,3.04e-05,NA,NA,NA,NA,NA
4,AQZ91087.1,B4U62_11865,P54173,0.000715175,0.000295025,0.000256977,0.000200868,0.000343109,0.000400788,0.000336692,0.000338408,0.000319629,0.000336217,6.98e-05,1.99e-05,0.00030915,0.000131696,1.58e-05,8.71e-06
4,AQZ91088.1,B4U62_11870,P54172,0.000205004,0.000296831,0.000189307,0.000197499,0.000390135,0.000522024,0.000448619,0.000478324,0.000461245,0.000408475,7.58e-05,NA,NA,NA,NA,NA
4,AQZ91107.1,B4U62_11965,P54160,1.81e-05,0.000915345,0.000238343,0.000732618,0.000471385,0.000320233,0.000123138,0.000164937,4.63e-05,7.16e-05,2.22e-05,0.000155676,0.000269589,4.05e-05,4.66e-05,8.43e-05
4,AQZ91124.1,B4U62_12060,E0U0L7,0.000165871,0.000858876,0.000906477,0.000912586,0.000763024,0.000811928,0.000644622,0.000371915,3.36e-05,0.00016779,5.09e-05,2.56e-05,0.000774821,0.000382036,1.02e-05,2.72e-05
4,AQZ91135.1,B4U62_12120,P39791,2.61e-05,6.17e-05,4.41e-05,3.14e-05,3.27e-05,4.43e-05,5.04e-05,4.72e-05,5.18e-05,2.68e-05,5.06e-06,NA,NA,NA,NA,NA
4,AQZ91136.1,B4U62_12125,P39792,6.33e-05,8.66e-05,8.64e-05,5.76e-05,7.16e-05,7.7e-05,7.5e-05,9.65e-05,5.81e-05,5.47e-05,1.86e-05,8.8e-06,1.42e-06,0,0,5.38e-06
4,AQZ91142.1,B4U62_12160,P54396,5.62e-05,0.000384216,0.000140001,0.00016551,0.000155945,0.000120585,9.91e-05,8.55e-05,4.73e-05,6.84e-05,8.77e-06,8.94e-06,4.34e-06,3.2e-06,7.84e-06,0
4,AQZ91143.1,B4U62_12165,P54395,5.5e-05,9.33e-05,3.95e-05,5.09e-05,5.34e-05,4.55e-05,4.71e-05,3.49e-05,1.4e-05,4.24e-05,3.56e-06,0,1.05e-05,5.73e-05,1.58e-05,1.51e-05
4,AQZ91156.1,B4U62_12230,P54393,1.14e-05,6.52e-05,3.71e-05,4.24e-05,7.24e-05,9.16e-05,9.26e-05,7.08e-05,7.43e-05,2.84e-05,1.04e-05,5.2e-06,3.06e-06,3.88e-06,0,4.8e-06
4,AQZ91160.1,B4U62_12255,P54391,2.08e-05,8.6e-06,1.17e-05,2.14e-05,3.63e-05,5.7e-05,5.51e-05,5.91e-05,2.27e-05,1.92e-05,3.27e-06,4.3e-06,6.24e-05,0.000300155,5.12e-05,9.34e-05
4,AQZ91161.1,B4U62_12260,P54390,0.001122712,0.000185791,0.001163689,0.000499029,0.000509858,0.000733752,0.000607202,0.00085045,0.000221586,0.000318223,5.71e-05,6.58e-05,2.46e-05,3.31e-06,1.94e-05,6.72e-06
4,AQZ91176.1,B4U62_12350,P31112,5.78e-05,0.000376274,0.000244814,0.000273335,0.000231476,0.000164289,0.00017365,0.000134896,4.42e-05,6.94e-05,1.72e-05,4.81e-05,1.71e-06,2.66e-06,4.1e-06,4.23e-06
4,AQZ91180.1,B4U62_12370,P35149,4.25e-05,3.46e-06,2.48e-06,4.08e-06,0.000754422,0.001860594,0.002518267,0.002088588,0.00108423,0.000137184,1.74e-05,8.05e-07,0.000817651,0.001210741,0.000646027,0.007816127
4,AQZ91181.1,B4U62_12375,P39911,5.57e-05,0.000127769,6.1e-05,9.06e-05,0.000123989,0.000121712,9.9e-05,0.000102914,8.81e-05,4.76e-05,1.26e-05,1.01e-06,1.33e-05,1.47e-05,0,3.31e-06
4,AQZ91185.1,B4U62_12395,C0H445,2.85e-06,6.74e-06,2.31e-06,3.96e-06,1.37e-05,2.9e-05,3.28e-05,2.24e-05,3.74e-06,3.18e-06,6.25e-07,0,0,6.54e-07,0,3.01e-06
4,AQZ91186.1,B4U62_12400,P50742,2.39e-06,5.23e-06,2.27e-06,3.11e-06,1.5e-05,3.41e-05,4.53e-05,3.57e-05,1.94e-05,7.69e-06,9.54e-07,3.29e-06,6.37e-06,4.72e-07,1.24e-05,4.93e-06
4,AQZ91193.1,B4U62_12440,P38490,4.34e-06,3.54e-06,2.78e-06,4.29e-06,2.32e-05,6.27e-05,7.85e-05,9.23e-05,3.11e-05,7.98e-06,4.14e-06,3.39e-06,4.81e-06,5.53e-06,1.78e-05,3.53e-05
4,AQZ91198.1,B4U62_12465,P50734,0.000101163,0.000250436,0.000202452,0.000162631,0.000340264,0.000389619,0.000710719,0.000759918,0.000324409,0.000183827,4.12e-05,4.12e-05,5.46e-06,0,1.39e-05,0
4,AQZ91201.1,B4U62_12480,P50731,0.000156868,6.96e-05,4.26e-05,4.41e-05,5.59e-05,8.22e-05,6.88e-05,7.31e-05,9.78e-05,6.05e-05,2.97e-05,0,9.51e-07,6.28e-07,2.95e-06,0
4,AQZ91219.1,B4U62_12575,P35156,1.98e-05,4.51e-05,2.85e-05,2.61e-05,9.16e-05,0.000190709,0.000230694,0.000189463,7.24e-05,2.26e-05,2.71e-06,7.76e-05,0,1.69e-06,2.44e-06,0
4,AQZ91222.1,B4U62_12595,P17622,0.003240849,0.000638461,0.000577702,0.000734847,0.001685357,0.002246033,0.001763591,0.001845262,0.001028071,0.000800762,0.000174137,5.79e-06,2.69e-06,3.14e-06,6.87e-06,0
4,AQZ91231.1,B4U62_12645,A0A654MEG4,3.05e-06,2.17e-06,1.16e-06,1.33e-06,1.51e-05,3.09e-05,3.99e-05,6.45e-05,5.55e-05,1.2e-05,1.87e-06,1.56e-06,0,7.29e-06,0,0
4,AQZ91236.1,B4U62_12680,P31845,3.87e-05,8.51e-06,9.64e-06,9.62e-06,2.79e-05,6.11e-05,7.85e-05,8.69e-05,8.69e-05,2.39e-05,5.67e-06,3.66e-05,2.83e-06,1.2e-07,1.07e-06,2.75e-06
4,AQZ91237.1,B4U62_12685,P40870,9.51e-06,1.3e-06,1.43e-06,1.45e-06,1.29e-05,3.71e-05,4.85e-05,5.92e-05,7.03e-05,5.87e-06,3.38e-06,NA,NA,NA,NA,NA
4,AQZ91238.1,B4U62_12690,C0H450,4.75e-06,7.79e-07,5.44e-07,9.58e-07,8.56e-06,2.37e-05,3.25e-05,3.65e-05,4.16e-05,3.3e-06,2.78e-06,NA,NA,NA,NA,NA
4,AQZ91239.1,B4U62_12695,P40869,9.43e-06,1.28e-06,1.87e-06,1.93e-06,1.32e-05,3.41e-05,5.31e-05,5.92e-05,5.21e-05,1.13e-05,2.88e-06,8.82e-06,1.29e-05,2.36e-06,1.26e-06,2.17e-06
4,AQZ91240.1,B4U62_12700,P40868,6.83e-06,3.06e-07,1.77e-06,9.44e-07,8.45e-06,2.26e-05,3.9e-05,3.92e-05,4.03e-05,8.99e-06,2.15e-06,NA,NA,NA,NA,NA
4,AQZ91241.1,B4U62_12705,P40867,5.41e-06,7.27e-08,4.95e-07,4.55e-07,5.97e-06,1.43e-05,3.18e-05,2.28e-05,2.68e-05,7.82e-06,6.58e-06,NA,NA,NA,NA,NA
4,AQZ91249.1,B4U62_12750,C0H451,2.45e-05,7.49e-05,6.96e-05,0.000117721,0.000121737,0.000156718,0.000117376,0.000127976,6.41e-05,3.38e-05,1.23e-05,NA,NA,NA,NA,NA
4,AQZ91251.1,B4U62_12760,P37873,3.39e-05,1.87e-06,1.24e-06,2.04e-06,1.02e-05,2.62e-05,2.43e-05,2.26e-05,2.31e-05,3.16e-06,1.13e-06,0,3.68e-06,3.69e-06,0,0
